0,-57.05581379965684
1,-61.49420153054095
2,-59.474110367895086
3,-54.23460051098343
4,-59.555953296187454
5,-56.59915438955725
6,-66.39994625567248
7,-60.40110482101275
8,-62.454384866222455
9,-55.81545792165841
10,-64.55678913277507
11,-55.817393058765674
12,-50.22839015260789
13,-53.971470877413
14,-61.07736829504908
15,-54.301731862818514
16,-55.047696586087824
17,-45.18382696736941
18,-64.09882991038434
19,-62.02991564324978
20,-69.01766878738776
21,-55.75616283708095
22,-62.85796300649862
23,-60.793273037285154
24,-65.55326468843641
25,-67.29761196108865
26,-55.06626342430923
27,-49.60404448120627
28,-54.958406253674326
29,-58.22989626367889
30,-60.57294932876875
31,-58.05385948699245
32,-52.70010849830072
33,-56.50971237158335
34,-52.7828194724506
35,-55.53218942350296
36,-50.97794891797441
37,-54.41696799538778
38,-51.41933686269269
39,-54.88123175747691
40,-57.77562251195338
41,-54.584838229106076
42,-51.784303980252275
43,-50.34815120754211
44,-45.697292447649005
45,-60.057975333893786
46,-55.200721075201436
47,-55.673110695350246
48,-58.45706218863511
49,-58.90816905352059
50,-48.678719462101235
51,-64.29743777023243
52,-50.82627124033823
53,-56.61963001308972
54,-53.680512830197344
55,-49.50996264114474
56,-47.271975034945505
57,-48.135213948435876
58,-53.78557955183089
59,-48.79137787665192
60,-60.80703765250496
61,-45.00118955409744
62,-52.939777670880545
63,-45.82658301651099
64,-49.103838982297354
65,-52.76553904534028
66,-48.73420767909673
67,-44.30789211324207
68,-58.415995761709304
69,-45.3520606139594
70,-51.738346860542975
71,-45.15780977702054
72,-47.48315847583777
73,-50.04503234808546
74,-54.18833457866164
75,-53.117720161713365
76,-40.75983772937655
77,-46.451030355691245
78,-53.84334899381569
79,-45.95752214926124
80,-47.83431626311721
81,-56.88860764211061
82,-53.38781376504125
83,-45.53661847415766
84,-43.090311197284386
85,-49.117161830776666
