0,-231.21166672110633
1,-219.69904418768132
2,-227.66871295008696
3,-221.30514488642015
4,-220.2769236550667
5,-211.88147318037366
6,-222.49112312100954
7,-214.7741340343599
8,-214.2914864245757
9,-218.0537935135966
10,-208.63020991825226
11,-213.1483642287513
12,-200.5489015319265
13,-209.60414331009997
14,-209.2667417828496
15,-198.2817350980932
16,-198.82662236234734
17,-194.35670446119238
18,-190.17414544839852
19,-195.80851461167174
20,-186.88782481361991
21,-191.19638235736574
22,-200.0498119966725
23,-189.35406385860122
24,-191.3169829307246
25,-191.29692243501074
26,-184.20487965610153
27,-202.8060774348763
28,-194.0074431508416
29,-179.5662810965744
30,-175.1982320582772
31,-173.968107439052
32,-176.48310238068402
33,-184.63376576530916
34,-165.19939929682835
35,-171.97910337739424
36,-168.35750455698303
37,-169.1130491314785
38,-167.94670403015425
39,-168.18286206719782
40,-159.05927780002233
41,-160.641185847235
42,-167.9850676234437
43,-166.8559719528139
44,-166.6784749347627
45,-160.11411272776493
46,-153.89278700889454
47,-160.70855825620538
48,-159.40519836174124
49,-154.1355191455944
50,-152.76100771006531
51,-160.3535320142347
52,-158.1505143686507
53,-159.8126226157397
54,-153.77720183520927
55,-150.71227231742967
56,-144.9454261219309
57,-147.29932334605593
58,-146.51960257329037
59,-148.96572087909541
60,-144.98806042554688
61,-145.50588534958183
62,-144.66229882936014
63,-147.8702765761683
64,-142.07020502291016
65,-148.26598230473473
66,-148.41833433489336
67,-142.7198804978086
68,-143.14193814163116
69,-141.652920752981
70,-150.0943546652411
71,-145.08348255900248
72,-135.8649769035249
73,-138.65133093190994
74,-140.43435763956037
75,-139.97769978309435
76,-138.607897408226
77,-133.69361074860961
78,-138.23117490862847
79,-137.98625274515004
80,-141.07530400456278
81,-138.60997498858512
82,-134.51279536735228
83,-134.3600264673757
84,-130.5737106010741
85,-134.89430054376746
86,-132.08708181641234
87,-137.259944485997
88,-131.28349462991866
89,-135.76340171338384
90,-129.73631978485992
91,-128.16327562907122
92,-126.50934067710838
93,-139.68892661572693
94,-127.71559719271676
95,-123.73532229914625
96,-126.08956426125741
97,-125.73096462486797
98,-122.61504990504224
99,-123.72095315070754
100,-121.50040703193316
101,-121.75877549669804
102,-119.55929223636404
103,-122.07468779509622
104,-127.78680343304174
105,-117.18877989642598
106,-114.5034903300538
107,-123.17241697465776
108,-114.20616179734809
109,-117.40874070525602
110,-118.57152294048475
111,-112.86933164017121
112,-109.67866971052541
113,-116.44769960978063
114,-114.67529713200777
115,-110.70410330263695
116,-114.19833621194721
117,-108.08079798820786
118,-109.30768387656845
119,-110.17254653600546
120,-105.81870616967029
121,-107.7881117628956
122,-103.44206405264832
123,-106.02152087196379
124,-103.35392178331482
125,-110.33772902483581
126,-110.49637961165263
127,-101.2766646032899
128,-98.91198527595047
129,-107.58466442947055
130,-100.95033614967795
131,-96.87737475758716
132,-98.64231612725204
133,-94.70005435737045
134,-96.75937350380224
135,-98.81730256438364
136,-104.6850479751364
137,-96.25585970706713
138,-91.34156226095332
139,-86.0130360092326
140,-87.69248765120108
141,-85.61622805261254
142,-87.93139658283528
143,-121.26216508296521
144,-92.63839471417396
145,-83.93978874713733
146,-88.59545619795504
147,-85.41615405139454
148,-87.77669427687745
149,-89.89319680720999
150,-96.29863822678082
151,-89.7372668116399
152,-93.63386341278864
153,-96.9165093448351
154,-82.62378668331075
155,-89.53260433653423
156,-79.2351135661619
157,-84.90287693624325
158,-80.60586634311456
159,-88.40028103777098
160,-86.09556888072954
161,-84.71993450458194
162,-85.31422090927231
163,-80.36643258314045
164,-78.08735941305476
165,-78.9160452575885
166,-77.75992063515443
167,-80.80872414818009
168,-79.19348816070315
169,-76.87746145562497
170,-74.67549250340056
171,-77.68872073246192
172,-83.86735491140215
173,-84.8171757322468
174,-76.20273069502878
175,-85.00898095467932
176,-83.98045735307059
177,-83.76681034979111
178,-83.61094904780954
179,-87.94512337549904
180,-78.12426410397714
181,-83.28547420263664
182,-77.30245526643779
183,-77.07187953775467
184,-72.54276428150104
185,-74.05162697230632
186,-72.1850888726237
187,-71.06752592663446
188,-72.62566128165992
189,-72.41629072732599
190,-65.60971837636495
191,-78.85345691342339
192,-73.83067676731434
193,-74.53596620096476
194,-72.32208886240362
195,-72.30422920068136
196,-72.61130141897966
197,-70.89516587886828
198,-74.30922717120944
199,-72.89019675077351
200,-67.87244250229871
201,-71.48916462870483
202,-69.22316599006548
203,-68.892993361905
204,-68.78054679596667
205,-66.33201356176322
206,-71.45672955090485
207,-73.93980576613097
208,-69.20988441578521
209,-71.28353488045565
210,-76.35931744975855
211,-73.0975812710717
212,-76.97695484931842
213,-75.51698928473954
214,-72.5340281297924
215,-67.57754739172972
216,-64.63214405777809
217,-68.24687952955803
218,-67.28561159612426
219,-67.33640631374232
220,-69.90736403202658
221,-73.47124394819154
222,-66.48637510948524
223,-66.54641334077031
224,-68.80153964357982
225,-66.70102085452156
226,-70.47567094347315
227,-68.22560484906218
228,-70.18426096348199
229,-69.65780585683822
230,-72.40962682734053
231,-68.44532949913688
232,-67.29065343445757
233,-65.63377821405105
234,-62.17873533175488
235,-64.46872123857483
236,-64.22816632699292
237,-73.18213679847165
238,-69.19121295519373
239,-68.28932396877099
240,-71.9400219634406
241,-70.22473515481589
242,-70.83648311151572
243,-62.497799912132336
244,-65.96755518085337
245,-73.01650371041492
246,-64.74125605387027
247,-70.55113868315607
248,-65.63701215662323
249,-63.5184641514439
250,-64.68433545090284
251,-65.42788997250034
252,-70.29552023138443
253,-65.33894894573557
254,-63.024648002769624
255,-61.91364219273632
256,-65.14269291556917
257,-68.66953063467707
258,-67.6290238727105
259,-64.9627531335388
260,-71.95671786896179
261,-68.77736986242377
262,-68.10298795978869
263,-64.07140766879898
264,-66.19895626902873
265,-63.7481744920577
266,-70.75083551781475
267,-67.86880495471239
268,-72.24246369398264
269,-70.52787567060517
270,-70.41423597339316
271,-77.23391495884152
272,-69.09211287634074
273,-65.08801489008611
274,-69.55907727553875
275,-67.46635216720125
276,-78.39711405539667
277,-69.41379345244442
278,-68.75206850932102
279,-65.78414935216097
280,-62.79710091677089
281,-62.239492442130704
282,-65.88232552556018
283,-67.09041468385446
284,-68.15124476127875
285,-69.500889906886
286,-69.16353371036595
287,-68.242081085625
288,-67.05573633389965
289,-67.86900607998236
290,-69.29628285424377
291,-63.89233024997837
292,-76.74132277011101
293,-70.79687104813276
294,-73.80206000337245
295,-70.6863743252619
296,-71.39319681064029
297,-68.50615905073798
298,-70.34843637848151
299,-66.66137075959581
300,-69.1512606908363
301,-66.11478861185122
302,-67.90580513961844
303,-64.43821754451398
304,-67.28423578728263
305,-60.75146746215833
306,-64.61999452864961
307,-68.01764532202418
